date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week
17/11/2018 04:30,3.24,4.61,0,0,57.5,100,16200,Weekend,Saturday
17/11/2018 10:45,100.87,45.94,0,0.05,91.01,100,38700,Weekend,Saturday
17/11/2018 12:00,78.73,36.43,4,0.04,90.76,99.87,43200,Weekend,Saturday
17/11/2018 14:30,105.08,39.82,0,0.05,93.51,100,52200,Weekend,Saturday
17/11/2018 16:30,128.16,69.48,0,0.06,87.91,100,59400,Weekend,Saturday
18/11/2018 07:30,3.17,5.65,0,0,48.93,100,27000,Weekend,Sunday
18/11/2018 10:15,32.58,4.97,0,0.01,98.86,100,36900,Weekend,Sunday
18/11/2018 21:00,3.82,0,16.78,0,100,22.2,75600,Weekend,Sunday
18/11/2018 23:30,2.88,4.18,0,0,56.74,100,84600,Weekend,Sunday
19/11/2018 04:00,2.92,4.57,0,0,53.84,100,14400,Weekday,Monday
19/11/2018 06:00,3.38,5.44,0,0,52.78,100,21600,Weekday,Monday
19/11/2018 11:00,65.45,32.94,0,0.03,89.33,100,39600,Weekday,Monday
19/11/2018 11:45,60.34,32.33,0,0.03,88.14,100,42300,Weekday,Monday
19/11/2018 12:45,6.05,0,20.95,0,100,27.74,45900,Weekday,Monday
19/11/2018 17:45,30.89,0.04,5.36,0.01,100,98.53,63900,Weekday,Monday
19/11/2018 19:30,45.79,12.78,0,0.02,96.32,100,70200,Weekday,Monday
19/11/2018 23:45,4.57,3.02,0,0,83.43,100,85500,Weekday,Monday
20/11/2018 02:30,3.56,3.49,0,0,71.41,100,9000,Weekday,Tuesday
20/11/2018 06:30,2.81,1.8,0.32,0,84.21,99.36,23400,Weekday,Tuesday
20/11/2018 09:45,74.88,41.54,0,0.03,87.45,100,35100,Weekday,Tuesday
20/11/2018 19:00,8.32,0,19.87,0,100,38.62,68400,Weekday,Tuesday
20/11/2018 21:45,3.85,0,20.95,0,100,18.07,78300,Weekday,Tuesday
21/11/2018 01:15,3.46,2.34,0.43,0,82.83,99.24,4500,Weekday,Wednesday
21/11/2018 13:15,47.3,20.23,7.2,0.02,91.94,98.86,47700,Weekday,Wednesday
22/11/2018 04:45,3.2,3.17,0,0,71.04,100,17100,Weekday,Thursday
22/11/2018 06:30,3.13,2.77,0,0,74.89,100,23400,Weekday,Thursday
22/11/2018 07:00,3.1,2.88,0,0,73.26,100,25200,Weekday,Thursday
23/11/2018 00:15,3.78,3.1,0,0,77.32,100,900,Weekday,Friday
23/11/2018 04:15,3.42,2.2,0.14,0,84.1,99.92,15300,Weekday,Friday
23/11/2018 08:00,6.59,2.52,0,0,93.4,100,28800,Weekday,Friday
23/11/2018 10:00,75.67,36.47,0,0.03,90.08,100,36000,Weekday,Friday
23/11/2018 16:30,76,43.63,0,0.03,86.73,100,59400,Weekday,Friday
24/11/2018 04:30,3.64,3.2,0,0,75.1,100,16200,Weekend,Saturday
24/11/2018 06:45,3.02,2.84,0,0,72.85,100,24300,Weekend,Saturday
24/11/2018 15:15,4.57,0,21.06,0,100,21.21,54900,Weekend,Saturday
24/11/2018 19:45,3.96,0,20.48,0,100,18.98,71100,Weekend,Saturday
24/11/2018 23:15,2.84,2.27,0.07,0,78.11,99.97,83700,Weekend,Saturday
25/11/2018 02:30,2.84,2.34,0.04,0,77.18,99.99,9000,Weekend,Sunday
25/11/2018 06:45,2.84,2.77,0,0,71.59,100,24300,Weekend,Sunday
25/11/2018 10:30,3.56,0,14.04,0,100,24.58,37800,Weekend,Sunday
25/11/2018 12:15,3.1,0,13.75,0,100,21.99,44100,Weekend,Sunday
25/11/2018 14:45,3.06,0,13.97,0,100,21.4,53100,Weekend,Sunday
25/11/2018 17:45,2.99,0,14.65,0,100,20,63900,Weekend,Sunday
25/11/2018 18:30,3.02,0,10.19,0,100,28.42,66600,Weekend,Sunday
25/11/2018 19:45,3.02,0,14.51,0,100,20.38,71100,Weekend,Sunday
25/11/2018 23:15,2.84,2.41,0.04,0,76.25,99.99,83700,Weekend,Sunday
26/11/2018 00:45,3.46,3.02,0,0,75.34,100,2700,Weekday,Monday
26/11/2018 05:45,2.84,2.7,0,0,72.47,100,20700,Weekday,Monday
26/11/2018 12:45,6.3,0,21.31,0,100,28.35,45900,Weekday,Monday
26/11/2018 13:00,6.01,0,22,0,100,26.35,46800,Weekday,Monday
26/11/2018 16:00,65.34,28.15,0,0.03,91.84,100,57600,Weekday,Monday
26/11/2018 18:30,61.88,38.16,0,0.03,85.12,100,66600,Weekday,Monday
26/11/2018 23:00,4.72,4.64,0,0,71.31,100,82800,Weekday,Monday
27/11/2018 01:30,5.94,4.5,0,0,79.71,100,5400,Weekday,Tuesday
27/11/2018 08:15,49.61,34.24,0.04,0.02,82.3,100,29700,Weekday,Tuesday
27/11/2018 13:30,121.25,55.58,0,0.06,90.9,100,48600,Weekday,Tuesday
27/11/2018 14:30,77.36,35.46,0,0.04,90.9,100,52200,Weekday,Tuesday
27/11/2018 23:45,23.54,14.15,0,0.01,85.71,100,85500,Weekday,Tuesday
28/11/2018 04:45,22.46,14.98,0,0.01,83.19,100,17100,Weekday,Wednesday
28/11/2018 11:45,63.94,31.68,0,0.03,89.6,100,42300,Weekday,Wednesday
28/11/2018 21:15,6.34,0,19.37,0,100,31.11,76500,Weekday,Wednesday
28/11/2018 21:30,5.54,0,20.09,0,100,26.58,77400,Weekday,Wednesday
29/11/2018 01:00,4,4.57,0,0,65.86,100,3600,Weekday,Thursday
29/11/2018 05:30,3.46,3.78,0,0,67.52,100,19800,Weekday,Thursday
29/11/2018 09:30,102.82,30.46,0,0.05,95.88,100,34200,Weekday,Thursday
29/11/2018 09:45,128.41,49.46,0,0.06,93.32,100,35100,Weekday,Thursday
29/11/2018 12:15,9.36,0.25,19.66,0,99.96,42.99,44100,Weekday,Thursday
29/11/2018 18:00,33.05,3.71,1.84,0.02,99.38,99.85,64800,Weekday,Thursday
29/11/2018 18:30,46.91,21.13,0,0.02,91.18,100,66600,Weekday,Thursday
30/11/2018 03:45,3.46,3.71,0,0,68.2,100,13500,Weekday,Friday
30/11/2018 14:15,50.29,15.05,0,0.02,95.8,100,51300,Weekday,Friday
30/11/2018 16:15,67.68,30.02,0,0.03,91.41,100,58500,Weekday,Friday
30/11/2018 20:15,54.79,18.4,0,0.03,94.8,100,72900,Weekday,Friday
30/11/2018 21:45,5.47,0,21.64,0,100,24.51,78300,Weekday,Friday
01/12/2018 02:45,4.14,3.46,0.04,0,76.73,100,9900,Weekend,Saturday
01/12/2018 07:15,4.46,3.1,0,0,82.11,100,26100,Weekend,Saturday
01/12/2018 12:45,3.74,0,13.72,0,100,26.3,45900,Weekend,Saturday
01/12/2018 13:00,3.71,0,13.82,0,100,25.93,46800,Weekend,Saturday
01/12/2018 18:00,4.68,0,15.44,0,100,29.01,64800,Weekend,Saturday
01/12/2018 20:45,4.82,0,20.66,0,100,22.72,74700,Weekend,Saturday
02/12/2018 00:45,3.38,2.56,0,0,79.72,100,2700,Weekend,Sunday
02/12/2018 01:00,3.89,3.24,0,0,76.84,100,3600,Weekend,Sunday
02/12/2018 09:15,3.74,0,12.96,0,100,27.73,33300,Weekend,Sunday
02/12/2018 20:45,3.71,0,15.3,0,100,23.57,74700,Weekend,Sunday
03/12/2018 01:15,3.38,2.38,0,0,81.76,100,4500,Weekday,Monday
03/12/2018 06:15,3.35,2.09,0.04,0,84.84,99.99,22500,Weekday,Monday
03/12/2018 08:00,5.58,2.52,0.14,0,91.14,99.97,28800,Weekday,Monday
03/12/2018 09:15,70.49,39.56,0,0.03,87.21,100,33300,Weekday,Monday
03/12/2018 11:00,62.89,31.25,0,0.03,89.55,100,39600,Weekday,Monday
03/12/2018 22:00,4.93,0,19.26,0,100,24.8,79200,Weekday,Monday
04/12/2018 01:30,5.8,4.93,0,0,76.19,100,5400,Weekday,Tuesday
04/12/2018 08:15,28.4,25.34,0,0.01,74.62,100,29700,Weekday,Tuesday
04/12/2018 19:00,41.65,10.76,0,0.02,96.82,100,68400,Weekday,Tuesday
04/12/2018 19:15,49.07,17.06,0,0.02,94.45,100,69300,Weekday,Tuesday
04/12/2018 20:30,37.84,8.03,0,0.02,97.82,100,73800,Weekday,Tuesday
05/12/2018 05:30,3.1,1.84,0.43,0,85.99,99.05,19800,Weekday,Wednesday
05/12/2018 15:45,96.01,45.43,0,0.04,90.39,100,56700,Weekday,Wednesday
05/12/2018 17:00,62.96,24.48,0,0.03,93.2,100,61200,Weekday,Wednesday
05/12/2018 20:45,5.44,0,20.59,0,100,25.54,74700,Weekday,Wednesday
05/12/2018 22:45,4.03,4.39,0,0,67.63,100,81900,Weekday,Wednesday
06/12/2018 01:00,4.03,4,0,0,70.97,100,3600,Weekday,Thursday
06/12/2018 07:15,3.28,2.41,0.07,0,80.59,99.98,26100,Weekday,Thursday
06/12/2018 07:30,3.46,2.56,0.04,0,80.39,99.99,27000,Weekday,Thursday
06/12/2018 09:30,71.17,35.86,0,0.03,89.3,100,34200,Weekday,Thursday
06/12/2018 11:45,67.82,39.13,0,0.03,86.62,100,42300,Weekday,Thursday
06/12/2018 17:45,31.86,0,3.89,0.01,100,99.26,63900,Weekday,Thursday
07/12/2018 01:45,4.03,4.46,0,0,67.04,100,6300,Weekday,Friday
07/12/2018 02:30,4.72,4.82,0,0,69.97,100,9000,Weekday,Friday
07/12/2018 02:45,4.79,4.79,0,0,70.71,100,9900,Weekday,Friday
07/12/2018 03:00,4.14,4.9,0,0,64.54,100,10800,Weekday,Friday
07/12/2018 05:30,3.74,3.74,0,0,70.71,100,19800,Weekday,Friday
07/12/2018 09:30,49.5,7.6,0,0.02,98.84,100,34200,Weekday,Friday
07/12/2018 17:30,46.33,11.12,1.94,0.02,97.24,99.91,63000,Weekday,Friday
08/12/2018 02:45,4,3.96,0,0,71.07,100,9900,Weekend,Saturday
08/12/2018 03:30,3.64,3.2,0,0,75.1,100,12600,Weekend,Saturday
08/12/2018 07:00,3.78,3.85,0,0,70.06,100,25200,Weekend,Saturday
08/12/2018 15:00,40.03,7.49,0,0.02,98.29,100,54000,Weekend,Saturday
08/12/2018 15:30,46.15,14.36,0,0.02,95.48,100,55800,Weekend,Saturday
08/12/2018 20:45,4.14,0,21.13,0,100,19.23,74700,Weekend,Saturday
09/12/2018 08:00,2.99,2.09,0.14,0,81.96,99.89,28800,Weekend,Sunday
09/12/2018 14:45,3.38,0,13.61,0,100,24.1,53100,Weekend,Sunday
10/12/2018 02:45,3.78,3.49,0.04,0,73.47,99.99,9900,Weekday,Monday
10/12/2018 05:00,3.74,3.53,0,0,72.72,100,18000,Weekday,Monday
10/12/2018 07:15,3.13,2.38,0,0,79.6,100,26100,Weekday,Monday
10/12/2018 09:00,68.62,30.53,0,0.03,91.37,100,32400,Weekday,Monday
10/12/2018 10:45,63.9,29.09,0,0.03,91.01,100,38700,Weekday,Monday
10/12/2018 11:00,68.47,41.04,0,0.03,85.77,100,39600,Weekday,Monday
10/12/2018 12:00,44.75,8.86,1.62,0.02,98.1,99.93,43200,Weekday,Monday
10/12/2018 14:00,67.32,28.4,0,0.03,92.14,100,50400,Weekday,Monday
10/12/2018 14:45,51.23,17.86,0,0.02,94.43,100,53100,Weekday,Monday
10/12/2018 15:15,69.62,32.4,0,0.03,90.66,100,54900,Weekday,Monday
10/12/2018 16:00,64.98,28.04,0,0.03,91.82,100,57600,Weekday,Monday
10/12/2018 23:45,4.28,2.95,0.25,0,82.34,99.83,85500,Weekday,Monday
11/12/2018 01:30,4.25,3.67,0.04,0,75.69,100,5400,Weekday,Tuesday
11/12/2018 07:15,4.1,3.6,0,0,75.14,100,26100,Weekday,Tuesday
11/12/2018 08:00,14.83,10.55,0,0.01,81.48,100,28800,Weekday,Tuesday
11/12/2018 11:45,84.24,45.54,0,0.04,87.97,100,42300,Weekday,Tuesday
11/12/2018 13:00,6.95,0,20.05,0,100,32.75,46800,Weekday,Tuesday
11/12/2018 16:30,69.8,37.58,0,0.03,88.05,100,59400,Weekday,Tuesday
11/12/2018 18:15,36.4,14.94,0,0.02,92.51,100,65700,Weekday,Tuesday
11/12/2018 20:15,51.91,18.9,0,0.02,93.97,100,72900,Weekday,Tuesday
12/12/2018 01:00,4.14,3.31,0.14,0,78.11,99.94,3600,Weekday,Wednesday
12/12/2018 06:45,3.42,2.38,0.04,0,82.08,99.99,24300,Weekday,Wednesday
12/12/2018 08:30,60.37,44.5,0,0.03,80.49,100,30600,Weekday,Wednesday
12/12/2018 14:15,86.51,52.31,0,0.04,85.57,100,51300,Weekday,Wednesday
12/12/2018 15:45,61.67,27.36,0,0.03,91.41,100,56700,Weekday,Wednesday
12/12/2018 16:45,66.13,29.7,0,0.03,91.22,100,60300,Weekday,Wednesday
12/12/2018 23:30,4.1,2.45,0.5,0,85.84,99.26,84600,Weekday,Wednesday
12/12/2018 23:45,4.1,2.66,0.43,0,83.89,99.45,85500,Weekday,Wednesday
13/12/2018 06:30,3.38,2.2,0.22,0,83.81,99.79,23400,Weekday,Thursday
13/12/2018 11:30,60.08,25.2,0,0.03,92.22,100,41400,Weekday,Thursday
13/12/2018 14:00,52.52,18.25,0,0.02,94.46,100,50400,Weekday,Thursday
13/12/2018 18:15,54.79,24.66,0,0.03,91.19,100,65700,Weekday,Thursday
13/12/2018 21:15,6.16,0,21.1,0,100,28.02,76500,Weekday,Thursday
14/12/2018 01:30,5.36,3.1,0,0,86.56,100,5400,Weekday,Friday
14/12/2018 03:15,4.25,3.6,0.04,0,76.3,100,11700,Weekday,Friday
14/12/2018 04:45,4.1,3.49,0.11,0,76.15,99.96,17100,Weekday,Friday
14/12/2018 14:15,103.82,55.08,0,0.05,88.34,100,51300,Weekday,Friday
15/12/2018 06:15,3.46,2.81,0,0,77.63,100,22500,Weekend,Saturday
15/12/2018 12:00,3.38,0,14.58,0,100,22.58,43200,Weekend,Saturday
16/12/2018 07:30,3.28,2.59,0,0,78.48,100,27000,Weekend,Sunday
16/12/2018 12:45,5.44,0,20.27,0,100,25.92,45900,Weekend,Sunday
16/12/2018 17:45,7.85,0,20.59,0,100,35.62,63900,Weekend,Sunday
16/12/2018 19:15,5.72,0,21.35,0,100,25.88,69300,Weekend,Sunday
16/12/2018 19:45,4.46,0,21.24,0,100,20.55,71100,Weekend,Sunday
16/12/2018 20:15,4.46,0,21.38,0,100,20.42,72900,Weekend,Sunday
17/12/2018 11:00,53.78,18.07,0,0.02,94.79,100,39600,Weekday,Monday
17/12/2018 23:30,4.07,3.06,0.29,0,79.93,99.75,84600,Weekday,Monday
18/12/2018 00:15,5.22,2.81,0,0,88.05,100,900,Weekday,Tuesday
18/12/2018 01:45,4.18,3.42,0.11,0,77.4,99.97,6300,Weekday,Tuesday
18/12/2018 04:30,3.71,2.56,0.11,0,82.31,99.96,16200,Weekday,Tuesday
18/12/2018 07:30,3.42,2.23,0.14,0,83.77,99.92,27000,Weekday,Tuesday
18/12/2018 14:00,62.46,30.67,0,0.03,89.76,100,50400,Weekday,Tuesday
18/12/2018 14:15,67.18,25.63,0,0.03,93.43,100,51300,Weekday,Tuesday
18/12/2018 15:45,117.68,55.62,0,0.05,90.41,100,56700,Weekday,Tuesday
18/12/2018 19:15,4.5,0,21.53,0,100,20.46,69300,Weekday,Tuesday
18/12/2018 20:45,4.39,0,21.71,0,100,19.82,74700,Weekday,Tuesday
19/12/2018 02:30,5.26,3.42,0.04,0,83.84,100,9000,Weekday,Wednesday
19/12/2018 04:15,3.42,2.41,0.04,0,81.74,99.99,15300,Weekday,Wednesday
19/12/2018 11:15,140.8,69.77,0,0.06,89.6,100,40500,Weekday,Wednesday
19/12/2018 20:45,5.44,0,22.18,0,100,23.82,74700,Weekday,Wednesday
19/12/2018 21:00,5.4,0,22.21,0,100,23.63,75600,Weekday,Wednesday
20/12/2018 00:30,4.03,2.77,0.36,0,82.41,99.6,1800,Weekday,Thursday
20/12/2018 12:30,7.67,0,20.56,0,100,34.95,45000,Weekday,Thursday
20/12/2018 16:30,58.68,27.11,0,0.03,90.78,100,59400,Weekday,Thursday
20/12/2018 18:15,5.44,0,11.63,0,100,42.37,65700,Weekday,Thursday
20/12/2018 20:00,4.1,0,22.07,0,100,18.26,72000,Weekday,Thursday
21/12/2018 01:15,3.96,3.13,0.18,0,78.45,99.9,4500,Weekday,Friday
21/12/2018 08:30,54.22,39.56,0,0.02,80.78,100,30600,Weekday,Friday
21/12/2018 10:00,51.59,13.64,0,0.02,96.68,100,36000,Weekday,Friday
21/12/2018 11:00,73.12,37.01,0,0.03,89.22,100,39600,Weekday,Friday
21/12/2018 12:15,7.42,0,21.31,0,100,32.88,44100,Weekday,Friday
21/12/2018 19:15,5.54,0,21.1,0,100,25.4,69300,Weekday,Friday
21/12/2018 20:30,5.44,0,21.35,0,100,24.69,73800,Weekday,Friday
21/12/2018 22:45,5.15,3.06,0,0,85.97,100,81900,Weekday,Friday
22/12/2018 03:00,3.31,2.27,0.14,0,82.47,99.91,10800,Weekend,Saturday
22/12/2018 04:30,3.38,2.3,0.11,0,82.67,99.95,16200,Weekend,Saturday
22/12/2018 06:00,4.07,3.49,0.04,0,75.91,100,21600,Weekend,Saturday
22/12/2018 12:30,4.39,0,20.27,0,100,21.17,45000,Weekend,Saturday
22/12/2018 15:00,3.53,0,14.15,0,100,24.21,54000,Weekend,Saturday
22/12/2018 16:45,3.56,0,14.08,0,100,24.51,60300,Weekend,Saturday
23/12/2018 03:30,3.42,2.95,0,0,75.72,100,12600,Weekend,Sunday
23/12/2018 04:30,3.6,3.2,0,0,74.74,100,16200,Weekend,Sunday
23/12/2018 09:30,3.71,0,13.57,0,100,26.37,34200,Weekend,Sunday
23/12/2018 10:00,3.64,0,13.68,0,100,25.71,36000,Weekend,Sunday
23/12/2018 12:45,4.54,0,20.48,0,100,21.64,45900,Weekend,Sunday
23/12/2018 13:30,3.67,0,13.64,0,100,25.98,48600,Weekend,Sunday
23/12/2018 14:00,3.67,0,13.61,0,100,26.04,50400,Weekend,Sunday
23/12/2018 14:45,3.67,0,13.64,0,100,25.98,53100,Weekend,Sunday
23/12/2018 17:00,3.6,0,14.65,0,100,23.86,61200,Weekend,Sunday
23/12/2018 21:15,3.49,0,14.9,0,100,22.81,76500,Weekend,Sunday
24/12/2018 05:30,3.35,2.23,0.18,0,83.24,99.86,19800,Weekday,Monday
24/12/2018 07:45,5.36,2.92,0.18,0,87.81,99.94,27900,Weekday,Monday
24/12/2018 11:00,54.18,22.61,0,0.02,92.29,100,39600,Weekday,Monday
24/12/2018 11:30,53.21,15.34,0,0.02,96.09,100,41400,Weekday,Monday
24/12/2018 22:45,3.89,3.17,0.18,0,77.52,99.89,81900,Weekday,Monday
25/12/2018 01:00,3.85,3.1,0.18,0,77.89,99.89,3600,Weekday,Tuesday
25/12/2018 04:15,3.96,3.56,0.04,0,74.37,99.99,15300,Weekday,Tuesday
25/12/2018 05:45,3.96,3.53,0,0,74.65,100,20700,Weekday,Tuesday
25/12/2018 11:45,4.28,0,20.48,0,100,20.46,42300,Weekday,Tuesday
25/12/2018 16:00,3.67,0,15.7,0,100,22.76,57600,Weekday,Tuesday
25/12/2018 19:00,4.18,0,21.31,0,100,19.25,68400,Weekday,Tuesday
25/12/2018 20:00,3.46,0,14.08,0,100,23.86,72000,Weekday,Tuesday
25/12/2018 23:00,3.89,3.49,0.04,0,74.43,99.99,82800,Weekday,Tuesday
26/12/2018 08:15,34.52,21.92,0.14,0.02,84.42,100,29700,Weekday,Wednesday
26/12/2018 09:45,52.96,20.63,0,0.02,93.18,100,35100,Weekday,Wednesday
26/12/2018 15:15,53.42,21.82,0,0.02,92.58,100,54900,Weekday,Wednesday
26/12/2018 18:15,5.04,0,11.59,0,100,39.88,65700,Weekday,Wednesday
26/12/2018 22:30,4.9,3.17,0,0,83.96,100,81000,Weekday,Wednesday
27/12/2018 05:00,2.95,2.05,0.11,0,82.12,99.93,18000,Weekday,Thursday
27/12/2018 08:15,32,23.26,0.07,0.01,80.89,100,29700,Weekday,Thursday
27/12/2018 10:30,45.83,12.28,0,0.02,96.59,100,37800,Weekday,Thursday
27/12/2018 12:00,59.62,24.44,0,0.03,92.53,100,43200,Weekday,Thursday
27/12/2018 13:00,17.82,1.19,13.97,0.01,99.78,78.7,46800,Weekday,Thursday
27/12/2018 15:15,44.75,13.57,0,0.02,95.7,100,54900,Weekday,Thursday
27/12/2018 15:30,42.95,8.53,0,0.02,98.08,100,55800,Weekday,Thursday
27/12/2018 17:45,29.38,0,9.65,0.01,100,95.01,63900,Weekday,Thursday
27/12/2018 18:15,48.56,18.72,0.22,0.02,93.31,100,65700,Weekday,Thursday
28/12/2018 01:15,4.9,2.05,0.14,0,92.25,99.96,4500,Weekday,Friday
28/12/2018 02:15,3.82,2.56,0.4,0,83.07,99.46,8100,Weekday,Friday
28/12/2018 17:45,5.47,0,22.46,0,100,23.66,63900,Weekday,Friday
28/12/2018 18:45,5.15,0,21.96,0,100,22.83,67500,Weekday,Friday
28/12/2018 23:45,4.86,2.88,0,0,86.03,100,85500,Weekday,Friday
29/12/2018 00:45,3.85,2.95,0.11,0,79.38,99.96,2700,Weekend,Saturday
29/12/2018 03:00,3.71,3.35,0.04,0,74.22,99.99,10800,Weekend,Saturday
29/12/2018 04:00,3.74,3.2,0,0,75.98,100,14400,Weekend,Saturday
29/12/2018 07:00,3.71,3.38,0,0,73.92,100,25200,Weekend,Saturday
29/12/2018 08:00,2.92,2.05,0.11,0,81.84,99.93,28800,Weekend,Saturday
29/12/2018 16:45,3.67,0,17.5,0,100,20.52,60300,Weekend,Saturday
29/12/2018 18:15,3.31,0,6.59,0,100,44.88,65700,Weekend,Saturday
29/12/2018 23:15,3.06,2.23,0.04,0,80.82,99.99,83700,Weekend,Saturday
30/12/2018 01:15,3.42,2.95,0,0,75.72,100,4500,Weekend,Sunday
30/12/2018 05:30,3.1,2.56,0,0,77.11,100,19800,Weekend,Sunday
30/12/2018 08:45,3.17,1.26,3.17,0,92.93,70.71,31500,Weekend,Sunday
30/12/2018 19:15,3.24,0,14.47,0,100,21.85,69300,Weekend,Sunday
31/12/2018 06:45,3.02,2.12,0.11,0,81.85,99.93,24300,Weekday,Monday
31/12/2018 09:45,3.17,0,14.65,0,100,21.15,35100,Weekday,Monday
31/12/2018 13:45,3.31,0,13.68,0,100,23.52,49500,Weekday,Monday
31/12/2018 20:00,4.14,0,20.09,0,100,20.18,72000,Weekday,Monday
31/12/2018 22:45,3.82,4.54,0,0,64.38,100,81900,Weekday,Monday
